list-none-m,1,1000,1,3000,5702365,1900,70
list-none-m,2,1000,1,6000,25627853,4271,4300
list-none-m,3,1000,1,9000,56666342,6296,12457
list-none-m,4,1000,1,12000,112256160,9354,27569
list-none-m,5,1000,1,15000,188477141,12565,49852
list-none-m,6,1000,1,18000,227196899,12622,58384
list-none-m,7,1000,1,21000,361405015,17209,97052
list-none-m,8,1000,1,24000,461748303,19239,123202
list-none-m,10,1000,1,30000,717217497,23907,207375
list-none-m,12,1000,1,36000,1009773175,28049,276345
list-none-m,14,1000,1,42000,1489679764,35468,412846
list-none-m,16,1000,1,48000,2071873971,43164,589692
list-none-m,18,1000,1,54000,2377401889,44025,642544
list-none-m,20,1000,1,60000,3002648141,50044,810257
list-none-m,22,1000,1,66000,3976319050,60247,1109939
list-none-m,24,1000,1,72000,4345551496,60354,1187067
