list-none-m,1,1000,1,3000,4000397,1333,55
list-none-m,1,1000,4,3000,1527146,509,52
list-none-m,1,1000,8,3000,1169195,389,51
list-none-m,1,1000,16,3000,953734,317,51
list-none-m,2,1000,1,6000,22234221,3705,3741
list-none-m,2,1000,4,6000,6115934,1019,543
list-none-m,2,1000,8,6000,3671044,611,273
list-none-m,2,1000,16,6000,2384755,397,152
list-none-m,3,1000,1,9000,46622492,5180,10257
list-none-m,3,1000,4,9000,10200061,1133,1291
list-none-m,3,1000,8,9000,11307789,1256,1163
list-none-m,3,1000,16,9000,8096220,899,797
list-none-m,4,1000,1,12000,95170438,7930,17208
list-none-m,4,1000,4,12000,25704220,2142,3611
list-none-m,4,1000,8,12000,20949857,1745,2327
list-none-m,4,1000,16,12000,14603774,1216,1340
list-none-m,5,1000,1,15000,186905805,12460,38376
list-none-m,5,1000,4,15000,45082967,3005,7557
list-none-m,5,1000,8,15000,24563266,1637,3066
list-none-m,5,1000,16,15000,15992377,1066,1619
list-none-m,6,1000,1,18000,232031885,12890,47863
list-none-m,6,1000,4,18000,66708799,3706,13435
list-none-m,6,1000,8,18000,30317736,1684,4321
list-none-m,6,1000,16,18000,16619375,923,1413
list-none-m,7,1000,1,21000,237042099,11287,55205
list-none-m,7,1000,4,21000,40216961,1915,8060
list-none-m,7,1000,8,21000,15398270,733,2382
list-none-m,7,1000,16,21000,8077952,384,899
list-none-m,8,1000,1,24000,437197826,18216,120519
list-none-m,8,1000,4,24000,64398896,2683,13386
list-none-m,8,1000,8,24000,28772329,1198,4388
list-none-m,8,1000,16,24000,10498578,437,1264
list-none-m,10,1000,1,30000,747896974,24929,220359
list-none-m,10,1000,4,30000,86214623,2873,20110
list-none-m,10,1000,8,30000,35041277,1168,6493
list-none-m,10,1000,16,30000,16271175,542,2189
list-none-m,12,1000,1,36000,952600045,26461,267636
list-none-m,12,1000,4,36000,118596576,3294,28979
list-none-m,12,1000,8,36000,46790967,1299,9263
list-none-m,12,1000,16,36000,21312655,592,3107
list-none-m,14,1000,1,42000,1370814757,32638,398942
list-none-m,14,1000,4,42000,165857607,3948,42331
list-none-m,14,1000,8,42000,61127270,1455,12697
list-none-m,14,1000,16,42000,26761781,637,4283
list-none-m,16,1000,1,48000,2060881607,42935,604961
list-none-m,16,1000,4,48000,236551935,4928,62117
list-none-m,16,1000,8,48000,84688487,1764,18684
list-none-m,16,1000,16,48000,36059209,751,6162
